date,open,high,low,close,adj_close,volume
16-06-2010,12.35792923,12.552948,12.35643482,12.48495293,12.41117954,91915234
17-06-2010,12.53925037,12.59952354,12.37088108,12.45531368,12.38171482,79388456
18-06-2010,12.51583767,12.53974819,12.40674591,12.45406914,12.38047791,115346733
21-06-2010,12.45083141,12.47748089,12.07698345,12.16839027,12.09648705,119787316
22-06-2010,12.20176506,12.36863899,12.09790421,12.11085606,12.03929234,89120799
23-06-2010,12.12679577,12.12679577,11.90936089,12.00624847,11.93530369,81468223
24-06-2010,11.94672108,12.02368164,11.78731823,11.8331461,11.7632246,76027907
25-06-2010,11.88196278,11.89665794,11.72006989,11.77287197,11.70330524,90144622
28-06-2010,11.77063084,11.8941679,11.68146515,11.75792789,11.68844891,70756221
29-06-2010,11.5427351,11.57038116,11.23588467,11.31409168,11.24723625,140609069
30-06-2010,11.33152676,11.40300941,11.07648277,11.08221054,11.01672649,144668227
01-07-2010,11.09067917,11.16813946,10.80026817,10.94622135,10.88153934,141070793
02-07-2010,10.99927235,11.01570988,10.8592968,10.87299538,10.80874634,77730264
06-07-2010,11.05854988,11.1499567,10.80026817,10.86104012,10.79686165,102787835
07-07-2010,10.91683102,11.24011898,10.8438549,11.21297073,11.1467123,125657235
08-07-2010,11.2964077,11.39055538,11.19952106,11.37137699,11.30418396,107156148
09-07-2010,11.75494003,11.78731823,11.52629662,11.64360714,11.57480526,173909421
12-07-2010,11.76515102,11.94124126,11.73302174,11.8513279,11.78129864,133875926
13-07-2010,12.01122856,12.27872562,11.96216297,12.18432999,12.11233139,159648166
14-07-2010,12.20126724,12.29964828,12.11608601,12.23762989,12.16531754,125187481
15-07-2010,12.24734402,12.32131672,12.02193928,12.30438042,12.23167324,195056389
16-07-2010,11.68420506,11.72006989,11.44510078,11.44734287,11.37969971,314165171
19-07-2010,11.48221207,11.69740486,11.39528847,11.61097908,11.54236889,182694226
20-07-2010,11.48270988,12.02966022,11.47200012,11.99479103,11.923913,162787890
21-07-2010,12.05481625,12.09715652,11.84136581,11.8929224,11.82264709,131675710
22-07-2010,12.0356369,12.17885113,12.01695728,12.07499027,12.00363827,86230004
23-07-2010,11.97436714,12.21895027,11.95543766,12.20575047,12.13362694,90915501
26-07-2010,12.18159008,12.22293472,12.07673264,12.17860222,12.10663891,80107140
27-07-2010,12.21870136,12.39105511,12.20849037,12.26976013,12.197258,98415508
28-07-2010,12.32729435,12.3350153,12.02169037,12.06353283,11.99224949,100214225
29-07-2010,12.10338402,12.17636013,11.93850231,12.07947254,12.00809383,107421137
30-07-2010,11.94647217,12.13850212,11.93376923,12.07598591,12.00462818,86085465
02-08-2010,12.17910004,12.28594875,12.12804127,12.21446705,12.14229202,74626675
03-08-2010,12.21670914,12.26552582,12.12355804,12.20002079,12.12793064,72362219
04-08-2010,12.2585516,12.62766838,12.23040676,12.61073208,12.53621483,153071607
05-08-2010,12.60002232,12.66751862,12.54199028,12.65506554,12.58028698,97178890
06-08-2010,12.58781815,12.59628582,12.35494137,12.45880127,12.38518238,133277692
09-08-2010,12.50936222,12.59030819,12.48719501,12.58657169,12.51219749,75168699
10-08-2010,12.51185322,12.60276222,12.41770458,12.54572582,12.47159195,83270954
11-08-2010,12.39678383,12.40350914,12.2416153,12.24759293,12.17522144,89253294
12-08-2010,12.05332088,12.32256222,12.01770496,12.25431824,12.1819067,88514535
13-08-2010,12.17934895,12.23389435,12.10487843,12.1133461,12.04176807,77678069
16-08-2010,12.04684544,12.20101833,11.96764183,12.09441662,12.02295113,52395658
17-08-2010,12.16764259,12.32131672,12.10537624,12.21720695,12.14501476,75911472
18-08-2010,12.21521378,12.22592354,11.99379444,12.00873756,11.93777847,107858771
19-08-2010,11.98034477,12.01770496,11.63762856,11.6555624,11.586689,157588475
20-08-2010,11.6555624,11.74572372,11.48246098,11.50736809,11.43937111,157291365
23-08-2010,11.49441624,11.66253567,11.40051842,11.5584259,11.49012566,119895720
24-08-2010,11.39977074,11.41645813,11.23090363,11.24260998,11.17617798,110922211
25-08-2010,11.20798969,11.40251064,11.20798969,11.32305813,11.25615025,104072633
26-08-2010,11.35892391,11.38881207,11.21894932,11.23239803,11.16602612,71346425
27-08-2010,11.2717514,11.45680714,11.14945889,11.42791462,11.3603878,92842698
30-08-2010,11.43588543,11.45107937,11.26826382,11.27498913,11.20836449,49440624
31-08-2010,11.21072865,11.32928467,11.15817642,11.20848846,11.14225674,78163883
01-09-2010,11.33202457,11.58009529,11.27025604,11.46527481,11.39752674,129616018
02-09-2010,11.52779102,11.5673933,11.46477699,11.5362587,11.46809101,67620512
03-09-2010,11.71907425,11.75294685,11.64236164,11.71359539,11.64437962,101996882
07-09-2010,11.56913567,11.64609814,11.53227425,11.56664467,11.49829769,68652365
08-09-2010,11.58632183,11.76838875,11.56938457,11.7205677,11.65131092,96432101
09-09-2010,11.90114212,11.96515179,11.7205677,11.86004639,11.78996658,97588419
10-09-2010,11.93078136,11.9499588,11.83264828,11.85904884,11.78897381,79268006
13-09-2010,11.97760487,12.06353283,11.94348335,12.01172733,11.94075012,89996068
14-09-2010,12.00525093,12.07349586,11.95718193,11.96589947,11.8951931,88992319
15-09-2010,11.95394421,12.00226307,11.91782856,11.97112942,11.90039253,96472251
16-09-2010,11.95394421,12.0162096,11.94049358,11.98159027,11.91079044,79075287
17-09-2010,12.04858875,12.23414326,11.98457909,12.20799065,12.13585281,226509844
20-09-2010,12.26652241,12.71259975,12.25556278,12.65954876,12.58474255,176800216
21-09-2010,12.69441795,12.9509573,12.67523956,12.78856468,12.71299744,179321632
22-09-2010,12.77362061,12.89616203,12.74423122,12.85182762,12.77588558,101864387
23-09-2010,12.81720829,12.94373417,12.73476696,12.78906345,12.71349144,93043447
24-09-2010,12.99479198,13.14647388,12.90811729,13.13302422,13.05541992,134779299
27-09-2010,13.17187881,13.3711319,13.17187881,13.21073341,13.1326704,124761892
28-09-2010,13.28719616,13.28993607,12.91284943,13.1300354,13.05245018,146735949
29-09-2010,13.1469717,13.27374744,13.06876469,13.14298725,13.06532574,87213678
30-09-2010,13.17959976,13.24709702,12.92455578,13.09566402,13.01828098,130250387
01-10-2010,13.20052147,13.21596336,13.02617455,13.09142971,13.01407242,89333594
04-10-2010,13.07474327,13.15693474,12.92281246,13.00998497,12.93310833,77910939
05-10-2010,13.16017246,13.44958782,13.11459255,13.40550327,13.32628918,140809819
06-10-2010,13.43115711,13.44834232,13.19902706,13.30886459,13.23022175,110906151
07-10-2010,13.35519123,13.37984943,13.17910099,13.20077038,13.12276745,96191202
08-10-2010,13.26951313,13.38981247,13.14124298,13.35867786,13.27974033,114796679
11-10-2010,13.41172981,13.56415844,13.37910175,13.42069626,13.34139252,105445761
12-10-2010,13.45257568,13.59877777,13.39454365,13.48420811,13.40452957,150706777
13-10-2010,13.62393379,13.63613796,13.50761986,13.53178024,13.45182037,122682126
14-10-2010,13.55369663,13.58034801,13.37760735,13.47275066,13.39313984,266358649
15-10-2010,14.92580414,14.98483276,14.73476982,14.98010063,14.89158249,595214680
18-10-2010,14.95768547,15.4343977,14.95768547,15.3850832,15.29417229,284992232
19-10-2010,15.16440964,15.31310272,15.01521873,15.13900471,15.04954815,184203863
20-10-2010,15.14672565,15.37686443,15.13078594,15.1427412,15.05326271,141532518
21-10-2010,15.23066235,15.34249306,15.09342575,15.24261665,15.15254688,117257870
22-10-2010,15.24087334,15.31310272,15.19429779,15.25606728,15.1659193,90582257
25-10-2010,15.33228111,15.56017685,15.31683922,15.35494614,15.26421452,126809538
26-10-2010,15.27026272,15.47275352,15.21870708,15.4072504,15.31620884,100892759
27-10-2010,15.33676434,15.44211864,15.25108528,15.35419941,15.2634716,90012128
28-10-2010,15.44336414,15.46702576,15.27524471,15.40675163,15.31571198,87699492
29-10-2010,15.36914253,15.41721344,15.26752377,15.28520679,15.19488621,91473585
01-11-2010,15.33576775,15.45855808,15.22319031,15.31758595,15.22707367,123946848
02-11-2010,15.40899277,15.44211864,15.30712509,15.33253002,15.2419281,80203500
03-11-2010,15.37985325,15.4876976,15.28022575,15.44660187,15.35532761,135726838
04-11-2010,15.55768585,15.68919277,15.49442291,15.54847145,15.45659447,143367369
05-11-2010,15.52132225,15.57885742,15.46976566,15.56864452,15.47664833,70892731
08-11-2010,15.54224396,15.67848301,15.52007675,15.61073685,15.51849174,84367048
09-11-2010,15.69118595,15.71235561,15.45482159,15.56216908,15.47021103,89823423
10-11-2010,15.49392509,15.51683903,15.38010216,15.51385021,15.42217922,100254375
11-11-2010,15.43464661,15.4383831,15.29790974,15.37213135,15.28129578,90803081
12-11-2010,15.29242992,15.36490917,14.974123,15.02592945,14.93714142,136228712
15-11-2010,15.02069855,15.04361343,14.79579163,14.83115864,14.74352074,139677591
16-11-2010,14.76366234,14.89143276,14.5317812,14.53850555,14.45259666,132791878
17-11-2010,14.57038689,14.68246746,14.47997475,14.53427219,14.44838905,98066204
18-11-2010,14.67001343,14.94348812,14.6590538,14.85830688,14.77050781,103988318
19-11-2010,14.86926556,14.89143276,14.70338821,14.71559238,14.62863827,92244464
22-11-2010,14.63190556,14.78059864,14.51434708,14.72530556,14.63829327,87791837
23-11-2010,14.62044907,14.67026234,14.401021,14.52082157,14.43501663,86828238
24-11-2010,14.6279211,14.85930443,14.6214447,14.81870556,14.73114109,96215292
26-11-2010,14.70637703,14.76914215,14.62020016,14.69491959,14.60808659,52640573
29-11-2010,14.67424679,14.68993855,14.44460773,14.49840641,14.41273499,114816754
30-11-2010,14.30438423,14.30438423,13.78109455,13.84087086,13.7590847,285763111
01-12-2010,14.02243996,14.23589039,14.00749588,14.05606365,13.97300625,150726852
02-12-2010,14.16341209,14.27972603,14.08097076,14.24211693,14.15796089,102298006
03-12-2010,14.1830883,14.35818195,14.14697361,14.27150726,14.1871767,105642495
06-12-2010,14.46004963,14.49566746,14.36141968,14.40500641,14.31988716,84065923
07-12-2010,14.72655106,14.76963997,14.59529305,14.62368679,14.53727436,122144116
08-12-2010,14.74398613,14.75768471,14.53775883,14.70836926,14.6214571,70539412
09-12-2010,14.79155827,14.83389854,14.67001343,14.73227978,14.64522648,75036204
10-12-2010,14.7731266,14.79429722,14.70214272,14.74996376,14.66280651,68443585
13-12-2010,14.87225533,15.01870632,14.79678822,14.80998898,14.72247601,96299607
14-12-2010,14.87150764,14.9013958,14.75668812,14.81721115,14.72965622,65978380
15-12-2010,14.79952812,14.85556793,14.67374897,14.70239162,14.61551476,87033003
16-12-2010,14.76590443,14.78881836,14.64684963,14.73750973,14.65042591,64115423
17-12-2010,14.71982574,14.7586813,14.6368866,14.7148447,14.62789536,123946848
20-12-2010,14.8107357,14.89118385,14.6615448,14.82094669,14.73336887,79227857
21-12-2010,14.90837002,15.06154633,14.88445854,15.02044964,14.93169308,75461793
22-12-2010,15.04361343,15.11833286,15.02567959,15.08072376,14.99161148,48481040
23-12-2010,15.07698822,15.09342575,14.99454689,15.0493412,14.96041393,44598542
27-12-2010,15.01222992,15.03813267,14.93153286,15.00326443,14.91461086,48505130
28-12-2010,14.99504471,15.04037476,14.89442158,14.9170866,14.82894039,42751645
29-12-2010,14.99380016,15.00401115,14.9170866,14.96889305,14.88044167,40920808
30-12-2010,14.89417267,14.97711182,14.87897968,14.91559315,14.82745647,39728356
31-12-2010,14.86279106,14.90463448,14.74547958,14.7937994,14.7063818,61802787
03-01-2011,14.85631466,15.08321381,14.85631466,15.05233002,14.96338558,94962614
04-01-2011,15.08396244,15.09790897,14.94697475,14.99678802,14.90817165,73253547
05-01-2011,14.94573021,15.20127201,14.94523239,15.1698904,15.08025169,101671667
06-01-2011,15.20998859,15.40301609,15.19429779,15.28022575,15.18993378,82620526
07-01-2011,15.34025097,15.39853287,15.19629097,15.35345078,15.26272678,84363033
10-01-2011,15.3126049,15.32730007,15.15718746,15.29790974,15.20751381,63404769
11-01-2011,15.3850832,15.41223145,15.30513287,15.34274197,15.25207996,57787794
12-01-2011,15.42593002,15.42593002,15.31185722,15.36416054,15.2733736,65552790
13-01-2011,15.36665154,15.43389988,15.29666424,15.35967827,15.26891708,53560006
14-01-2011,15.37736225,15.54847145,15.3693924,15.54622936,15.45436573,94978674
18-01-2011,15.59305286,15.98981571,15.57337666,15.93103695,15.83689976,145222296
19-01-2011,15.99305439,16.01397514,15.68271732,15.73477173,15.64179516,136754676
20-01-2011,15.74622917,15.79280472,15.52406216,15.61073685,15.51849174,220254485
21-01-2011,15.92979145,15.98334122,15.22692585,15.2386322,15.14858627,357511035
24-01-2011,15.13253021,15.25506973,14.97462082,15.21995163,15.13001537,184657557
25-01-2011,15.14822102,15.45930481,15.1063776,15.43987846,15.34864426,146418764
26-01-2011,15.45033836,15.50413704,15.32456017,15.35494614,15.26421452,81829572
27-01-2011,15.38956642,15.43464661,15.27399921,15.36216927,15.27139378,81070738
28-01-2011,15.4189558,15.45108604,14.93800926,14.96864414,14.88019371,169878368
31-01-2011,15.0336504,15.05531883,14.83315182,14.95295334,14.86459541,112616538
01-02-2011,15.05581665,15.27649021,15.02144623,15.21895599,15.12902737,110223602
02-02-2011,15.2179594,15.30114841,15.13153267,15.24286556,15.15279484,70691981
03-02-2011,15.18010139,15.22916698,15.09666443,15.19678879,15.10699081,60028160
04-02-2011,15.19678879,15.22891808,15.10861874,15.21746063,15.12753963,62264511
07-02-2011,15.1970377,15.40201855,15.17337608,15.29990196,15.20949364,72253814
08-02-2011,15.31584167,15.43290424,15.30538177,15.40176964,15.31075954,68050116
09-02-2011,15.36416054,15.42842007,15.25133419,15.35494614,15.26421452,73976246
10-02-2011,15.29018879,15.37985325,15.23190689,15.35345078,15.26272678,93725996
11-02-2011,15.28744888,15.5666523,15.26777267,15.55419922,15.46228886,103984303
14-02-2011,15.5253067,15.68221855,15.44311523,15.64510822,15.5526619,85439051
15-02-2011,15.62443638,15.69342709,15.51933002,15.54548168,15.45362186,83993653
16-02-2011,15.58234406,15.60401154,15.49442291,15.547225,15.45535564,67612482
17-02-2011,15.4732523,15.62269211,15.44909286,15.57312775,15.48110485,59373716
18-02-2011,15.59155941,15.72057533,15.54622936,15.69317818,15.6004467,129198459
22-02-2011,15.44286633,15.56490898,15.13751125,15.1982832,15.10847569,146141730
23-02-2011,15.20127201,15.31011391,15.04361343,15.22592926,15.13595772,116017237
24-02-2011,15.22767258,15.27001381,14.97760963,15.16366291,15.07406044,108874565
25-02-2011,15.23937893,15.31061172,15.18059921,15.19404888,15.10426712,77585724
28-02-2011,15.19305325,15.35469723,15.14348793,15.27773476,15.18745804,91602065
01-03-2011,15.38682556,15.4226923,14.92655182,14.96291542,14.87449932,133426247
02-03-2011,14.9390049,15.09342575,14.82418537,14.9636631,14.87524223,81371863
03-03-2011,15.10289097,15.23016357,15.06851864,15.18209362,15.09238243,78103658
04-03-2011,15.15145874,15.16764832,14.94896793,14.95942783,14.87103176,120891439
07-03-2011,14.95768547,15.03589153,14.62020016,14.73626518,14.64918709,139027162
08-03-2011,14.7678957,14.89367485,14.69990063,14.7524538,14.6652813,91738575
09-03-2011,14.71982574,14.80724907,14.58906746,14.73900509,14.65191174,86362499
10-03-2011,14.58134556,14.61073494,14.43215466,14.45332527,14.36791992,125592995
11-03-2011,14.40151978,14.44585323,14.27972603,14.36391068,14.27903461,121734587
14-03-2011,14.26652622,14.40326309,14.14747238,14.19653797,14.11265087,113066217
15-03-2011,13.88545418,14.22169399,13.83564091,14.18582821,14.10200405,160824559
16-03-2011,14.14722347,14.19155693,13.73053455,13.87549114,13.79349995,152509508
17-03-2011,14.05930233,14.17187977,13.9611702,13.98159409,13.89897728,116406692
18-03-2011,14.06328678,14.1467247,13.94124508,13.97412205,13.89154816,132438559
21-03-2011,14.20226574,14.44087219,14.17237759,14.35867977,14.27383327,121288923
22-03-2011,14.37785816,14.42667484,14.25930309,14.37910366,14.29413795,75758903
23-03-2011,14.32605171,14.50687504,14.24660015,14.49965191,14.41397285,72920303
24-03-2011,14.5810957,14.65482044,14.41596508,14.61746025,14.53108501,84262658
25-03-2011,14.61721134,14.61795807,14.42692375,14.43937778,14.35405445,114764559
28-03-2011,14.49740982,14.57013798,14.3140974,14.33028698,14.24560833,89068604
29-03-2011,14.34622669,14.4929266,14.27175617,14.48894215,14.40332603,64432607
30-03-2011,14.55494404,14.58283997,14.46029854,14.49168205,14.40605068,57105245
31-03-2011,14.52057266,14.64909172,14.48919106,14.61422157,14.52786541,81480268
01-04-2011,14.6640358,14.82418537,14.6640358,14.73975182,14.65265369,104919797
04-04-2011,14.76963997,14.81297684,14.52306366,14.63713646,14.55064583,82488031
05-04-2011,14.47275257,14.48296356,14.08918953,14.17412186,14.09036636,242806701
06-04-2011,14.25108337,14.32530499,14.14697361,14.30089664,14.21639252,107132058
07-04-2011,14.33950233,14.4617939,14.30114555,14.44585323,14.36049175,101639547
08-04-2011,14.56764698,14.56764698,14.39753532,14.40002537,14.31493473,76357137
11-04-2011,14.35120773,14.39853096,14.27150726,14.38034916,14.29537487,74606600
12-04-2011,14.32131958,14.36889172,14.14821911,14.21197987,14.12800026,83736694
13-04-2011,14.33402348,14.38607693,14.24037361,14.35320091,14.26838779,83086265
14-04-2011,14.32605171,14.43215466,14.24909115,14.40874195,14.32359982,219070062
15-04-2011,13.58134365,13.59280109,13.20201588,13.21795559,13.13984966,563853569
18-04-2011,13.11135483,13.14223957,12.926548,13.12181568,13.0442791,202347616
19-04-2011,13.19927597,13.22243881,12.97387123,12.98956203,12.91280651,107766427
20-04-2011,13.09840393,13.12131786,12.9860754,13.09416962,13.01679516,122858785
21-04-2011,13.13800621,13.15768242,13.01098156,13.07847881,13.00119781,99174342
25-04-2011,13.08221531,13.12580109,13.0015173,13.07723331,12.99995995,65476506
26-04-2011,13.11384583,13.38582706,13.08121777,13.27075768,13.1923399,140524754
27-04-2011,13.3997736,13.40251446,13.30886459,13.39379692,13.31465244,92280599
28-04-2011,13.40126896,13.4309082,13.30214024,13.39902687,13.31985188,80299860
29-04-2011,13.44958782,13.55170536,13.41247654,13.55170536,13.47162724,169773978
02-05-2011,13.5915556,13.59230328,13.37785721,13.41372204,13.3344593,85667905
03-05-2011,13.37810612,13.49965,13.19130611,13.2974081,13.21883392,83572079
04-05-2011,13.32928944,13.42468071,13.27573872,13.34473133,13.26587677,84997401
05-05-2011,13.29666138,13.43514156,13.23788071,13.30687332,13.22824192,80211530
06-05-2011,13.40351009,13.48595142,13.32953835,13.33252621,13.25374317,82552271
09-05-2011,13.32505417,13.41197872,13.22791862,13.39180374,13.31267166,78240168
10-05-2011,13.44958782,13.55992413,13.38831711,13.51583862,13.43597317,82022292
11-05-2011,13.45307541,13.53800583,13.29242706,13.33626175,13.25745773,93902656
12-05-2011,13.3310318,13.37337303,13.22318554,13.32629967,13.24755478,58149143
13-05-2011,13.315341,13.34796906,13.17685986,13.18931293,13.11137676,84664157
16-05-2011,13.10861588,13.1325264,12.86179066,12.91210175,12.83580399,118771522
17-05-2011,12.83763123,13.23090744,12.82766914,13.21197796,13.13390827,132639308
18-05-2011,13.18906403,13.20874023,13.09342289,13.19578934,13.11781502,78420843
19-05-2011,13.26851559,13.36341095,13.19354725,13.23165512,13.15346909,99118132
20-05-2011,13.24535275,13.25008488,13.02941322,13.05182934,12.9747057,93047462
23-05-2011,12.8667717,12.95145512,12.78707123,12.91135502,12.83506107,92344839
24-05-2011,12.96067047,13.05008507,12.90537739,12.90811729,12.83184338,76284867
25-05-2011,12.88495445,13.02044582,12.88296127,12.94323635,12.86675453,52259149
26-05-2011,12.89416885,13.0042572,12.82692242,12.90487862,12.82862282,85057626
27-05-2011,12.91359711,12.99603844,12.85929966,12.97387123,12.89720917,70093747
31-05-2011,13.07598782,13.17685986,13.03862762,13.17611313,13.09825516,107894906
01-06-2011,13.15170383,13.28022194,13.08370876,13.09093189,13.01357651,118679178
02-06-2011,13.13999844,13.20799255,13.01322269,13.15220165,13.07448483,88510520
03-06-2011,13.00126839,13.14074516,12.98881531,13.02816677,12.95118237,70202152
06-06-2011,13.03962421,13.12131786,12.93277454,12.97785568,12.90117073,77975179
07-06-2011,13.02343464,13.06677341,12.9262991,12.92729473,12.85090733,76590006
08-06-2011,12.86502934,12.98233891,12.84634876,12.93078232,12.85437393,66383894
09-06-2011,12.95145512,12.95145512,12.84286213,12.87001038,12.79396057,67817246
10-06-2011,12.80400658,12.86901379,12.68470478,12.69018364,12.61519814,97961814
13-06-2011,12.70238781,12.7073698,12.50736904,12.5711298,12.49684715,97455925
14-06-2011,12.65631104,12.80400658,12.62741947,12.66179085,12.58697224,94011061
15-06-2011,12.57860184,12.66129208,12.4685154,12.52679634,12.452775,83242849
16-06-2011,12.52330971,12.61695862,12.37038326,12.46253681,12.38889503,110693357
17-06-2011,12.60724545,12.61994743,12.07474136,12.08022022,12.0088377,210602442
20-06-2011,12.0797224,12.11035728,11.93601131,12.0692606,11.99794197,121598077
21-06-2011,12.13426781,12.30238819,12.07299709,12.27897453,12.20641804,111030616
22-06-2011,12.2403698,12.26278591,12.12281132,12.12978458,12.05810928,96644896
23-06-2011,12.00823975,12.02642155,11.79902363,11.96066761,11.88999176,192787918
24-06-2011,11.97212601,11.97386932,11.7813406,11.82766724,11.75777626,152794573
27-06-2011,11.80574894,12.16440487,11.7957859,12.02492809,11.95387363,138304463
28-06-2011,12.05531406,12.35892582,12.05531406,12.29516506,12.22251225,109011074
29-06-2011,12.36714458,12.45954895,12.26353264,12.39279938,12.31956959,94071286
30-06-2011,12.50288582,12.61944866,12.49068165,12.61222553,12.5376997,97500090
01-07-2011,12.62119293,12.98084545,12.61222553,12.97710896,12.90042782,146013250
05-07-2011,13.08345985,13.3350172,13.08345985,13.26129341,13.18293285,154545110
06-07-2011,13.28769398,13.41247654,13.27623653,13.33402061,13.255229,108228151
07-07-2011,13.47449398,13.71559143,13.34697247,13.61397076,13.53352642,158010049
08-07-2011,13.27399635,13.39105701,13.1325264,13.25008488,13.17179012,191523195
11-07-2011,13.15519142,13.34946346,13.0884409,13.13277531,13.05517292,113997696
12-07-2011,13.15469265,13.43514156,13.10089493,13.30039692,13.22180271,114073981
13-07-2011,13.37486839,13.54921436,13.36191559,13.40625,13.32703209,112026334
14-07-2011,13.42766953,13.49940109,13.11907578,13.17411995,13.09627342,266976958
15-07-2011,14.88171959,14.95021343,14.64909172,14.8847084,14.79675484,551342851
18-07-2011,14.75693703,14.99504471,14.74473286,14.81795883,14.73039913,179401931
19-07-2011,14.84784698,15.06054878,14.832654,15.00749779,14.91881847,119144917
20-07-2011,14.99828339,15.01447201,14.82816982,14.82816982,14.74055004,89446014
21-07-2011,14.79529381,15.14473438,14.79479504,15.11808395,15.02875042,139300182
22-07-2011,15.07823277,15.42966557,15.05033779,15.3980341,15.30704689,141656982
25-07-2011,15.27673912,15.57686424,15.26777267,15.41671371,15.32561588,125733520
26-07-2011,15.39355087,15.62891865,15.37287903,15.50488377,15.41326427,94067271
27-07-2011,15.37188244,15.46578026,15.06229305,15.12381172,15.03444481,157965884
28-07-2011,15.07325172,15.34199429,15.01870632,15.216465,15.12654877,124802042
29-07-2011,15.0493412,15.31659031,15.03589153,15.03589153,14.94704437,166116320
01-08-2011,15.22343922,15.33003902,14.923563,15.11260414,15.02330303,159238637
02-08-2011,15.09342575,15.18483353,14.73402309,14.75469589,14.66751003,128503865
03-08-2011,14.80127144,15.01870632,14.53626537,14.97312737,14.88465023,153601587
04-08-2011,14.80700016,14.91534424,14.38284016,14.3840847,14.29908848,197320845
05-08-2011,14.50911617,14.69491959,13.9975338,14.42194271,14.33672333,238052949
08-08-2011,14.02194214,14.17187977,13.5579319,13.59952641,13.5191679,300987964
09-08-2011,13.97262669,14.31160736,13.47474289,14.28171921,14.19732761,259758001
10-08-2011,13.9820919,14.05033588,13.64211559,13.67399693,13.59319687,215589063
11-08-2011,13.79379654,14.15942669,13.65905285,14.00077248,13.91804218,193948251
12-08-2011,14.1843338,14.20923996,13.95768261,14.0416193,13.95864677,126644924
15-08-2011,13.78408432,14.07200527,13.60027313,13.87872887,13.7967186,286867234
16-08-2011,13.75917721,13.75942612,13.20799255,13.42468071,13.34535313,278616423
17-08-2011,13.45033455,13.54149342,13.21969891,13.27897739,13.20051193,163775579
18-08-2011,13.0378809,13.07324791,12.46552563,12.57486629,12.50056076,252571164
19-08-2011,12.43688393,12.82368374,12.22567463,12.22716999,12.15491962,217211120
22-08-2011,12.552948,12.62766838,12.31708336,12.40774345,12.33442497,196971541
23-08-2011,12.54049492,12.98657322,12.42990971,12.92206478,12.84570789,174523715
24-08-2011,12.93476677,13.20052147,12.88246346,13.03339767,12.95638371,144318923
25-08-2011,13.20998573,13.38159275,12.90911293,12.95245075,12.87591362,132213719
26-08-2011,12.95120621,13.21172905,12.78059483,13.12231445,13.04477501,144391193
29-08-2011,13.31409645,13.43588924,13.28918934,13.42667389,13.34733486,93782206
30-08-2011,13.40450668,13.5240593,13.22069645,13.46702194,13.3874445,120008140
31-08-2011,13.56764507,13.60649872,13.34996128,13.47349834,13.39388371,108135806
01-09-2011,13.46826839,13.54498005,13.23090744,13.26278782,13.18441772,96982155
02-09-2011,13.06278706,13.14871502,12.96963692,13.07200336,12.99476051,96408011
06-09-2011,12.72231388,13.02019691,12.71484184,13.00575066,12.92889881,109039179
07-09-2011,13.21172905,13.34846687,13.13576412,13.30089474,13.22230053,110645177
08-09-2011,13.29516602,13.42717171,13.24784374,13.32405758,13.24532509,95576908
09-09-2011,13.23539066,13.31633663,12.98109436,13.07225227,12.99500847,131242091
12-09-2011,12.90064526,13.25008488,12.88918781,13.20351028,13.12549019,107216373
13-09-2011,13.25033379,13.29715919,13.03613663,13.18856621,13.11063385,94520965
14-09-2011,13.26502895,13.37362194,13.09641075,13.25207806,13.17377186,108179971
15-09-2011,13.3375082,13.5736227,13.31409645,13.51334858,13.43349743,118875912
16-09-2011,13.56914043,13.61994934,13.52779484,13.61596394,13.53550625,141901897
19-09-2011,13.45830536,13.69616318,13.33451939,13.61571503,13.53525925,99106087
20-09-2011,13.6837101,13.91085911,13.51608753,13.61471939,13.53427029,111580670
21-09-2011,13.64111996,13.82318687,13.42119408,13.42966175,13.35030651,100948969
22-09-2011,13.10712147,13.17013454,12.8020153,12.96789265,12.89126587,176671736
23-09-2011,12.86577606,13.11135483,12.81446838,13.0886898,13.01134872,111508400
26-09-2011,13.13202763,13.27349758,12.78333473,13.24759483,13.16931438,105762945
27-09-2011,13.40475559,13.62517929,13.35120583,13.43314934,13.35377216,120887424
28-09-2011,13.48694801,13.54971218,13.14323616,13.17162895,13.09379864,90871336
29-09-2011,13.35095692,13.38234043,12.93675995,13.13825512,13.06062126,116699786
30-09-2011,12.95668507,13.0510807,12.81147861,12.82791805,12.75211716,109352349
03-10-2011,12.69865227,12.75220203,12.32878876,12.34173965,12.26881123,179646846
04-10-2011,12.20500278,12.53900146,11.97013283,12.50064468,12.42677784,166975528
05-10-2011,12.36241341,12.64759445,11.97436714,12.57038307,12.49610424,182043797
06-10-2011,12.64012241,12.83265018,12.5180788,12.81969929,12.74394798,137485405
07-10-2011,12.87250137,12.9639082,12.70985985,12.82991028,12.75409889,114664185
10-10-2011,13.08047104,13.38657379,13.03115559,13.37910175,13.30004406,93236167
11-10-2011,13.28669834,13.61895275,13.28669834,13.52879143,13.44884968,114563810
12-10-2011,13.65207863,13.8289156,13.56490517,13.66129398,13.58056927,127588447
13-10-2011,13.6994009,13.92281437,13.64933872,13.92256546,13.84029675,228356741
14-10-2011,14.93078613,14.93402386,14.63439655,14.736763,14.649683,342474886
17-10-2011,14.53850555,14.74049854,14.39603996,14.50587845,14.42016315,160928949
18-10-2011,14.45058632,14.7586813,14.38109589,14.70762157,14.62071323,152601853
19-10-2011,14.62866783,14.74622822,14.42642593,14.46328831,14.37782478,117699519
